Unique_ID,YEAR,NUMBER_SCRIPTS,LAUNCH_YEAR,PROPNAME,Type_ID,Manuf_ID,DOSAGE_ID,PAYER,UNIQUE_MEMBERS,THER_CLASS
24000,2016,847,2010,PREVNAR 13,2,289,81,1,845,17
24001,2016,6119,2010,PREVNAR 13,2,289,81,3,6090,17
24002,2016,180,2010,PREVNAR 13,2,289,81,2,178,17
24003,2016,407,2014,PNEUMOVAX 23,2,2,9,1,407,17
24004,2016,147,1983,PNEUMOVAX 23,2,111,9,1,147,17
24005,2016,1028,2014,PNEUMOVAX 23,2,2,9,3,1028,17
24006,2016,464,1983,PNEUMOVAX 23,2,111,9,3,462,17
24007,2016,175,2014,PNEUMOVAX 23,2,2,9,2,175,17
24008,2016,129,1983,PNEUMOVAX 23,2,111,9,2,126,17
24009,2016,213,2002,PODOFILOX,1,155,13,1,171,2
24010,2016,230,1990,PODOFILOX,1,104,13,1,161,2
24011,2016,190,1997,CONDYLOX,2,2,5,1,159,2
24012,2016,23,2002,PODOFILOX,1,155,13,3,18,2
24013,2016,25,1990,PODOFILOX,1,104,13,3,16,2
24014,2016,11,1997,CONDYLOX,2,2,5,3,11,2
24015,2016,86,2002,PODOFILOX,1,155,13,2,71,2
24016,2016,114,1990,PODOFILOX,1,104,13,2,69,2
24017,2016,91,1997,CONDYLOX,2,2,5,2,74,2
24018,2016,27,1990,IPOL,2,352,81,3,25,17
24019,2016,37,0,PCCA LOXASPERSE BASE,1,2,7,3,25,3
24020,2016,86,2009,SYSTANE,2,235,28,3,23,2
24021,2016,91,2009,SYSTANE,2,235,28,3,16,2
24022,2016,56,2009,SYSTANE,2,235,28,2,31,2
24023,2016,33,2009,SYSTANE,2,235,28,2,15,2
24024,2016,39,2009,SMOOTH LAX,1,29,73,1,34,11
24025,2016,16,2015,PEG 3350,1,50,74,1,15,11
24026,2016,10638,2006,POLYETHYLENE GLYCOL 3350,1,155,73,1,6487,11
24027,2016,41,2009,MIRALAX,2,208,73,1,32,11
24028,2016,23,2009,MIRALAX,2,628,73,1,15,11
24029,2016,43,2009,UP AND UP POWDERLAX,1,51,73,1,43,11
24030,2016,34,2009,LEADER CLEAR LAX,1,37,74,1,32,11
24031,2016,38,2009,EQUALINE CLEAR LAX,1,55,73,1,38,11
24032,2016,58,2009,GAVILAX,1,567,73,1,36,11
24033,2016,443,2009,POLYETHYLENE GLYCOL 3350,1,40,74,1,418,11
24034,2016,38,2016,CLEARLAX,1,147,73,1,37,11
24035,2016,28,2009,SUNMARK CLEARLAX,1,43,73,1,25,11
24036,2016,36,0,CVS PURELAX,1,44,48,1,35,11
24037,2016,7529,2006,POLYETHYLENE GLYCOL 3350,1,227,73,1,4519,11
24038,2016,4895,2011,POLYETHYLENE GLYCOL 3350,1,219,74,1,3101,11
24039,2016,117,2015,PEG 3350,1,50,74,3,16,11
24040,2016,49510,2006,POLYETHYLENE GLYCOL 3350,1,155,73,3,16684,11
24041,2016,28,2009,MIRALAX,2,208,73,3,17,11
24042,2016,76,2009,LEADER CLEAR LAX,1,37,74,3,24,11
24043,2016,74,2009,GAVILAX,1,567,73,3,18,11
24044,2016,353,2009,POLYETHYLENE GLYCOL 3350,1,40,74,3,134,11
24045,2016,17,2009,SUNMARK CLEARLAX,1,43,73,3,13,11
24046,2016,45038,2006,POLYETHYLENE GLYCOL 3350,1,227,73,3,15918,11
24047,2016,62,2012,HEALTH MART CLEARLAX,1,43,73,3,22,11
24048,2016,31917,2011,POLYETHYLENE GLYCOL 3350,1,219,74,3,11593,11
24049,2016,160,2009,SMOOTH LAX,1,29,73,2,115,11
24050,2016,24,2015,PEG 3350,1,50,74,2,20,11
24051,2016,31600,2006,POLYETHYLENE GLYCOL 3350,1,155,73,2,16605,11
24052,2016,83,2015,PEG 3350,2,25,74,2,50,11
24053,2016,55,2009,MIRALAX,2,208,73,2,47,11
24054,2016,64,2009,MIRALAX,2,628,73,2,55,11
24055,2016,41,2009,UP AND UP POWDERLAX,1,51,73,2,31,11
24056,2016,197,2009,LEADER CLEAR LAX,1,37,74,2,171,11
24057,2016,82,0,MIRALAX,2,208,48,2,63,11
24058,2016,95,2009,EQUALINE CLEAR LAX,1,55,73,2,81,11
24059,2016,58,2009,GAVILAX,1,567,73,2,42,11
24060,2016,2406,2009,POLYETHYLENE GLYCOL 3350,1,40,74,2,1966,11
24061,2016,67,2009,GOOD NEIGHBOR PHARMACY CLEARLAX,1,35,73,2,67,11
24062,2016,45,2009,EQUATE CLEAR LAX,2,42,73,2,37,11
24063,2016,84,2016,CLEARLAX,1,147,73,2,80,11
24064,2016,181,2009,SUNMARK CLEARLAX,1,43,73,2,167,11
24065,2016,146,0,CVS PURELAX,1,44,48,2,124,11
24066,2016,25133,2006,POLYETHYLENE GLYCOL 3350,1,227,73,2,12841,11
24067,2016,11,0,HM PEDIATRIC ELECTROLYTE,1,43,40,2,11,11
24068,2016,75,2012,HEALTH MART CLEARLAX,1,43,73,2,43,11
24069,2016,15236,2011,POLYETHYLENE GLYCOL 3350,1,219,74,2,7645,11
24070,2016,28,2011,HEALTYLAX,2,130,73,2,19,11
24071,2016,5485,1984,PEG-3350 AND ELECTROLYTES,1,509,73,1,5349,11
24072,2016,5929,1984,PEG-3350 AND ELECTROLYTES,1,509,73,3,5567,11
24073,2016,2278,1984,PEG-3350 AND ELECTROLYTES,1,509,73,2,2101,11
24074,2016,1607,2013,"PEG-3350, SODIUM CHLORIDE, SODIUM BICARBONATE AND POTASSIUM CHLORIDE",1,629,73,1,1578,11
24075,2016,1555,2009,GAVILYTE - N,1,567,73,1,1523,11
24076,2016,1218,2013,"PEG-3350, SODIUM CHLORIDE, SODIUM BICARBONATE AND POTASSIUM CHLORIDE",1,629,73,3,1179,11
24077,2016,1876,2009,GAVILYTE - N,1,567,73,3,1784,11
24078,2016,486,2013,"PEG-3350, SODIUM CHLORIDE, SODIUM BICARBONATE AND POTASSIUM CHLORIDE",1,629,73,2,469,11
24079,2016,559,2009,GAVILYTE - N,1,567,73,2,534,11
24080,2016,21,2015,"POLYETHYLENE GLYCOL 3350, SODIUM CHLORIDE, SODIUM BICARBONATE AND POTASSIUM CHLORIDE WITH LEMON FLAVOR",1,19,73,1,21,11
24081,2016,13,2015,"POLYETHYLENE GLYCOL 3350, SODIUM CHLORIDE, SODIUM BICARBONATE AND POTASSIUM CHLORIDE WITH LEMON FLAVOR",1,19,73,3,13,11
24082,2016,614,1984,GOLYTELY,2,630,73,1,590,11
24083,2016,413,1984,GOLYTELY,2,2,73,1,399,11
24084,2016,189,1984,GOLYTELY,2,630,73,3,173,11
24085,2016,252,1984,GOLYTELY,2,2,73,3,243,11
24086,2016,50,1984,GOLYTELY,2,630,73,2,46,11
24087,2016,100,1984,GOLYTELY,2,2,73,2,84,11
24088,2016,5604,2006,MOVIPREP,2,224,4,1,5410,11
24089,2016,2305,2006,MOVIPREP,2,224,4,3,2182,11
24090,2016,407,2006,MOVIPREP,2,224,4,2,388,11
24091,2016,969,2003,SYSTANE LUBRICANT,2,544,28,3,294,2
24092,2016,242,2011,SYSTANE,2,2,5,3,70,2
24093,2016,663,2014,SYSTANE ULTRA,2,544,28,3,176,2
24094,2016,112,2012,LEADER LUBRICANT EYE DROPS,2,54,13,3,42,2
24095,2016,60,2013,SUNMARK LUBRICATING TEARS,2,631,12,3,34,2
24096,2016,1547,2003,SYSTANE LUBRICANT,2,544,28,2,540,2
24097,2016,84,2011,SYSTANE,2,2,5,2,29,2
24098,2016,1157,2014,SYSTANE ULTRA,2,544,28,2,326,2
24099,2016,20,2013,LUBRICANT EYE,2,29,28,2,13,2
24100,2016,120,2012,LEADER LUBRICANT EYE DROPS,2,54,13,2,51,2
24101,2016,74,2013,SUNMARK LUBRICATING TEARS,2,631,12,2,36,2
24102,2016,7450,2009,GAVILYTE G,1,567,73,1,7247,11
24103,2016,8093,2009,GAVILYTE G,1,567,73,3,7668,11
24104,2016,2593,2009,GAVILYTE G,1,567,73,2,2430,11
24105,2016,2279,2009,GAVILYTE - C,1,567,73,1,2223,11
24106,2016,1693,2009,GAVILYTE - C,1,567,73,3,1610,11
24107,2016,764,2009,GAVILYTE - C,1,567,73,2,708,11
24108,2016,20,0,CVS LUBRICANT EYE DROPS,2,44,40,3,14,2
24109,2016,52,0,CVS LUBRICANT EYE DROPS,2,44,40,2,31,2
24110,2016,91,2013,TRILYTE,1,225,73,1,83,11
24111,2016,120,2013,TRILYTE,1,225,73,3,110,11
24112,2016,46,2013,TRILYTE,1,225,73,2,44,11
24113,2016,32,1995,TRIPLE ANTIBIOTIC OINTMENT,2,31,30,3,28,2
24114,2016,35,1995,SUNMARK,2,27,30,3,32,2
24115,2016,262,1995,TRIPLE ANTIBIOTIC OINTMENT,2,31,30,2,202,2
24116,2016,128,1995,SUNMARK,2,27,30,2,104,2
24117,2016,13529,1998,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,96,13,1,13097,2
24118,2016,2106,1998,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,96,13,3,1949,2
24119,2016,7987,1998,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,96,13,2,7704,2
24120,2016,21018,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,78,28,1,20403,2
24121,2016,1260,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM SULFATE,1,474,28,1,1253,2
24122,2016,3048,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,78,28,3,2793,2
24123,2016,400,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM SULFATE,1,474,28,3,369,2
24124,2016,10574,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM,1,78,28,2,10169,2
24125,2016,1150,1997,POLYMYXIN B SULFATE AND TRIMETHOPRIM SULFATE,1,474,28,2,1130,2
24126,2016,223,2010,SUNMARK LUBRICANT EYE DROPS,2,631,12,3,90,2
24127,2016,151,2010,SUNMARK LUBRICANT EYE DROPS,2,631,12,2,82,2
24128,2016,345,0,FERREX 150,1,227,52,3,155,14
24129,2016,405,0,POLY-IRON 150,2,5,52,3,106,14
24130,2016,346,2007,IFEREX 150,2,176,11,3,90,14
24131,2016,43,0,FERREX 150,1,25,52,2,17,14
24132,2016,399,0,FERREX 150,1,227,52,2,145,14
24133,2016,649,0,POLY-IRON 150,2,5,52,2,240,14
24134,2016,290,2007,IFEREX 150,2,176,11,2,87,14
24135,2016,220,2015,RUGBY ARTIFICIAL TEARS,2,50,28,1,108,2
24136,2016,20,2011,ARTIFICIAL TEARS,2,50,28,1,14,2
24137,2016,20,2011,LIQUITEARS,2,25,28,1,16,2
24138,2016,104,2015,MAJOR LIQUITEARS,2,25,28,1,51,2
24139,2016,5936,2015,RUGBY ARTIFICIAL TEARS,2,50,28,3,1915,2
24140,2016,1152,2011,ARTIFICIAL TEARS,2,50,28,3,574,2
24141,2016,642,2011,LIQUITEARS,2,25,28,3,350,2
24142,2016,1605,2015,MAJOR LIQUITEARS,2,25,28,3,586,2
24143,2016,172,1998,ARTIFICIAL TEARS,2,222,28,3,82,2
24144,2016,7775,2015,RUGBY ARTIFICIAL TEARS,2,50,28,2,3263,2
24145,2016,1671,2011,ARTIFICIAL TEARS,2,50,28,2,919,2
24146,2016,824,2011,LIQUITEARS,2,25,28,2,537,2
24147,2016,2593,2015,MAJOR LIQUITEARS,2,25,28,2,1280,2
24148,2016,243,1998,ARTIFICIAL TEARS,2,222,28,2,136,2
24149,2016,722,1985,REFRESH CLASSIC,2,109,28,3,132,2
24150,2016,61,2001,GOOD NEIGHBOR PHARMACY ARTIFICAL TEARS LUBRICANT EYE DROPS,2,36,28,3,22,2
24151,2016,321,1985,REFRESH CLASSIC,2,109,28,2,91,2
24152,2016,73,2001,GOOD NEIGHBOR PHARMACY ARTIFICAL TEARS LUBRICANT EYE DROPS,2,36,28,2,25,2
24153,2016,71,2013,POMALYST,2,2,11,1,20,6
24154,2016,142,2013,POMALYST,2,2,11,1,44,6
24155,2016,214,2013,POMALYST,2,2,11,3,43,6
24156,2016,144,2013,POMALYST,2,2,11,3,35,6
24157,2016,316,2013,POMALYST,2,2,11,3,80,6
24158,2016,92,2010,NOXAFIL,2,101,15,1,19,4
24159,2016,313,2013,NOXAFIL,2,2,3,1,88,4
24160,2016,206,2013,NOXAFIL,2,2,3,3,43,4
24161,2016,92,2013,NOXAFIL,2,2,3,2,26,4
24162,2016,123,0,VIRT-PHOS 250 NEUTRAL,1,20,19,1,78,1
24163,2016,22,0,VIRT-PHOS 250 NEUTRAL,1,20,19,3,13,1
24164,2016,57,0,VIRT-PHOS 250 NEUTRAL,1,20,19,2,24,1
24165,2016,44,2014,KLOR-CON/EF,1,96,47,1,17,1
24166,2016,31,2006,K-EFFERVESCENT,1,209,47,3,17,1
24167,2016,41,2013,EFFER-K,1,632,47,3,19,1
24168,2016,46,2014,KLOR-CON/EF,1,96,47,3,20,1
24169,2016,31,1980,K-TAB,2,365,14,1,18,1
24170,2016,56,2014,POTASSIUM CHLORIDE,1,14,14,1,31,1
24171,2016,177,2014,POTASSIUM CHLORIDE,1,14,14,1,126,1
24172,2016,57,2011,POTASSIUM CHLORIDE,1,155,26,1,23,1
24173,2016,1165,2011,POTASSIUM CHLORIDE,1,155,26,1,490,1
24174,2016,127,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,1,53,1
24175,2016,867,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,1,330,1
24176,2016,626,2015,POTASSIUM CHLORIDE,1,209,13,1,245,1
24177,2016,178,2015,POTASSIUM CHLORIDE,1,209,13,1,58,1
24178,2016,121,2015,POTASSIUM CHLORIDE,1,209,73,1,80,1
24179,2016,149,1986,POTASSIUM CHLORIDE,1,96,14,1,76,1
24180,2016,3481,1986,POTASSIUM CHLORIDE,1,96,14,1,1250,1
24181,2016,3179,1998,POTASSIUM CHLORIDE,1,96,21,1,1173,1
24182,2016,9282,1998,POTASSIUM CHLORIDE,1,96,21,1,3399,1
24183,2016,42,2013,POTASSIUM CHLORIDE,1,139,26,1,28,1
24184,2016,72,2014,KLOR-CON,1,120,14,1,34,1
24185,2016,151,2014,KLOR-CON M,1,120,21,1,57,1
24186,2016,79,2015,POTASSIUM CHLORIDE,1,159,74,1,60,1
24187,2016,913,2013,POTASSIUM CHLORIDE,1,91,26,1,396,1
24188,2016,625,2008,POTASSIUM CHLORIDE,1,105,26,1,294,1
24189,2016,3562,2002,POTASSIUM CHLORIDE,1,105,21,1,1332,1
24190,2016,1521,2002,POTASSIUM CHLORIDE,1,105,21,1,1166,1
24191,2016,15692,2004,POTASSIUM CHLORIDE,1,17,21,1,5548,1
24192,2016,310,2014,KLOR-CON,1,96,14,1,91,1
24193,2016,274,2014,KLOR-CON,1,96,73,1,123,1
24194,2016,2543,2014,KLOR-CON,1,96,14,1,930,1
24195,2016,3282,2014,KLOR-CON M,1,96,21,1,1193,1
24196,2016,49,2014,KLOR-CON M,2,2,21,1,23,1
24197,2016,7436,2014,KLOR-CON M,1,96,21,1,2645,1
24198,2016,369,2015,KLOR-CON SPRINKLE,1,96,26,1,176,1
24199,2016,828,2014,POTASSIUM CHLORIDE,1,173,21,1,311,1
24200,2016,66,2013,POTASSIUM CHLORIDE,1,173,26,1,13,1
24201,2016,1011,2014,POTASSIUM CHLORIDE,1,2,14,1,524,1
24202,2016,7108,2011,K-TAB,1,160,14,1,2421,1
24203,2016,724,2010,POTASSIUM CHLORIDE,1,75,26,1,363,1
24204,2016,38,2010,POTASSIUM CHLORIDE,1,75,26,1,17,1
24205,2016,157,2014,POTASSIUM CHLORIDE,2,75,14,1,55,1
24206,2016,523,2016,POTASSIUM CHLORIDE,1,400,26,1,252,1
24207,2016,685,2013,POTASSIUM CHLORIDE,1,3,73,1,363,1
24208,2016,124,1980,K-TAB,2,365,14,3,36,1
24209,2016,62,1969,POTASSIUM CHLORIDE,1,49,13,3,23,1
24210,2016,15,1969,POTASSIUM CHLORIDE,1,49,13,3,11,1
24211,2016,43,2009,KLOR-CON,1,158,73,3,32,1
24212,2016,22,1986,KLOR-CON,2,158,14,3,11,1
24213,2016,79,2011,KLOR-CON M,1,158,21,3,30,1
24214,2016,138,2011,KLOR-CON M,1,158,21,3,41,1
24215,2016,192,2014,POTASSIUM CHLORIDE,1,14,14,3,90,1
24216,2016,655,2014,POTASSIUM CHLORIDE,1,14,14,3,442,1
24217,2016,224,2011,POTASSIUM CHLORIDE,1,155,26,3,60,1
24218,2016,7778,2011,POTASSIUM CHLORIDE,1,155,26,3,2083,1
24219,2016,429,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,3,163,1
24220,2016,1149,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,3,469,1
24221,2016,37,1996,POTASSIUM CHLORIDE,1,209,13,3,29,1
24222,2016,23,1996,POTASSIUM CHLORIDE,1,209,13,3,14,1
24223,2016,4590,2015,POTASSIUM CHLORIDE,1,209,13,3,1068,1
24224,2016,705,2015,POTASSIUM CHLORIDE,1,209,13,3,185,1
24225,2016,454,2015,POTASSIUM CHLORIDE,1,209,73,3,243,1
24226,2016,1076,1986,POTASSIUM CHLORIDE,1,96,14,3,300,1
24227,2016,17345,1986,POTASSIUM CHLORIDE,1,96,14,3,4485,1
24228,2016,17270,1998,POTASSIUM CHLORIDE,1,96,21,3,4910,1
24229,2016,49166,1998,POTASSIUM CHLORIDE,1,96,21,3,12521,1
24230,2016,19,2013,POTASSIUM CHLORIDE,1,139,26,3,16,1
24231,2016,392,2013,POTASSIUM CHLORIDE,1,139,26,3,293,1
24232,2016,82,2015,POTASSIUM CHLORIDE,1,159,74,3,65,1
24233,2016,3147,2013,POTASSIUM CHLORIDE,1,91,26,3,1057,1
24234,2016,87,2008,POTASSIUM CHLORIDE,1,105,26,3,31,1
24235,2016,1607,2008,POTASSIUM CHLORIDE,1,105,26,3,747,1
24236,2016,14333,2002,POTASSIUM CHLORIDE,1,105,21,3,4696,1
24237,2016,4535,2002,POTASSIUM CHLORIDE,1,105,21,3,3627,1
24238,2016,63524,2004,POTASSIUM CHLORIDE,1,17,21,3,14874,1
24239,2016,25,2009,POTASSIUM CHLORIDE,1,63,21,3,18,1
24240,2016,1058,2014,KLOR-CON,1,96,14,3,267,1
24241,2016,667,2014,KLOR-CON,1,96,73,3,233,1
24242,2016,27,2014,KLOR-CON/25,2,96,73,3,12,1
24243,2016,6796,2014,KLOR-CON,1,96,14,3,2244,1
24244,2016,11541,2014,KLOR-CON M,1,96,21,3,3140,1
24245,2016,146,2014,KLOR-CON M,2,2,21,3,39,1
24246,2016,21720,2014,KLOR-CON M,1,96,21,3,6961,1
24247,2016,47,2015,KLOR-CON SPRINKLE,1,2,26,3,22,1
24248,2016,2074,2015,KLOR-CON SPRINKLE,1,96,26,3,699,1
24249,2016,6160,2014,POTASSIUM CHLORIDE,1,173,21,3,1511,1
24250,2016,692,2013,POTASSIUM CHLORIDE,1,173,26,3,159,1
24251,2016,117,2016,POTASSIUM CHLORIDE,1,174,90,3,28,1
24252,2016,1316,2016,POTASSIUM CHLORIDE,1,174,90,3,318,1
24253,2016,2318,2014,POTASSIUM CHLORIDE,1,2,14,3,1142,1
24254,2016,33895,2011,K-TAB,1,160,14,3,8371,1
24255,2016,3899,2010,POTASSIUM CHLORIDE,1,75,26,3,1095,1
24256,2016,205,2010,POTASSIUM CHLORIDE,1,75,26,3,62,1
24257,2016,1039,2014,POTASSIUM CHLORIDE,2,75,14,3,230,1
24258,2016,1680,2016,POTASSIUM CHLORIDE,1,400,26,3,760,1
24259,2016,2048,2013,POTASSIUM CHLORIDE,1,3,73,3,809,1
24260,2016,29,2014,POTASSIUM CHLORIDE,1,14,14,2,13,1
24261,2016,101,2014,POTASSIUM CHLORIDE,1,14,14,2,68,1
24262,2016,577,2011,POTASSIUM CHLORIDE,1,155,26,2,179,1
24263,2016,73,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,2,19,1
24264,2016,77,2015,POTASSIUM CHLORIDE EXTENDED RELEASE,1,56,21,2,30,1
24265,2016,825,2015,POTASSIUM CHLORIDE,1,209,13,2,235,1
24266,2016,326,2015,POTASSIUM CHLORIDE,1,209,13,2,93,1
24267,2016,87,2015,POTASSIUM CHLORIDE,1,209,73,2,59,1
24268,2016,98,1986,POTASSIUM CHLORIDE,1,96,14,2,22,1
24269,2016,1982,1986,POTASSIUM CHLORIDE,1,96,14,2,551,1
24270,2016,1746,1998,POTASSIUM CHLORIDE,1,96,21,2,491,1
24271,2016,6697,1998,POTASSIUM CHLORIDE,1,96,21,2,1811,1
24272,2016,55,2015,POTASSIUM CHLORIDE,1,159,74,2,43,1
24273,2016,589,2013,POTASSIUM CHLORIDE,1,91,26,2,147,1
24274,2016,307,2008,POTASSIUM CHLORIDE,1,105,26,2,101,1
24275,2016,1823,2002,POTASSIUM CHLORIDE,1,105,21,2,510,1
24276,2016,777,2002,POTASSIUM CHLORIDE,1,105,21,2,450,1
24277,2016,8941,2004,POTASSIUM CHLORIDE,1,17,21,2,2496,1
24278,2016,69,2014,KLOR-CON,1,96,14,2,21,1
24279,2016,186,2014,KLOR-CON,1,96,73,2,75,1
24280,2016,1050,2014,KLOR-CON,1,96,14,2,303,1
24281,2016,1544,2014,KLOR-CON M,1,96,21,2,408,1
24282,2016,38,2014,KLOR-CON M,2,2,21,2,11,1
24283,2016,4679,2014,KLOR-CON M,1,96,21,2,1253,1
24284,2016,139,2015,KLOR-CON SPRINKLE,1,96,26,2,50,1
24285,2016,473,2014,POTASSIUM CHLORIDE,1,173,21,2,127,1
24286,2016,41,2013,POTASSIUM CHLORIDE,1,173,26,2,12,1
24287,2016,467,2014,POTASSIUM CHLORIDE,1,2,14,2,199,1
24288,2016,4627,2011,K-TAB,1,160,14,2,1158,1
24289,2016,283,2010,POTASSIUM CHLORIDE,1,75,26,2,111,1
24290,2016,72,2014,POTASSIUM CHLORIDE,2,75,14,2,17,1
24291,2016,281,2016,POTASSIUM CHLORIDE,1,400,26,2,109,1
24292,2016,643,2013,POTASSIUM CHLORIDE,1,3,73,2,282,1
24293,2016,85,2006,POTASSIUM CITRATE,1,152,2,1,33,12
24294,2016,2100,2006,POTASSIUM CITRATE,1,2,2,1,702,12
24295,2016,338,2013,POTASSIUM CITRATE,1,633,2,1,109,12
24296,2016,95,2014,POTASSIUM CITRATE,1,75,21,1,35,12
24297,2016,1961,2014,POTASSIUM CITRATE,1,75,21,1,675,12
24298,2016,156,2014,POTASSIUM CITRATE,1,75,21,1,49,12
24299,2016,124,2006,POTASSIUM CITRATE,1,152,2,3,37,12
24300,2016,2940,2006,POTASSIUM CITRATE,1,2,2,3,739,12
24301,2016,117,2013,POTASSIUM CITRATE,1,633,2,3,45,12
24302,2016,166,2014,POTASSIUM CITRATE,1,75,21,3,46,12
24303,2016,2617,2014,POTASSIUM CITRATE,1,75,21,3,728,12
24304,2016,129,2014,POTASSIUM CITRATE,1,75,21,3,37,12
24305,2016,876,2006,POTASSIUM CITRATE,1,2,2,2,190,12
24306,2016,85,2013,POTASSIUM CITRATE,1,633,2,2,16,12
24307,2016,99,2014,POTASSIUM CITRATE,1,75,21,2,15,12
24308,2016,744,2014,POTASSIUM CITRATE,1,75,21,2,171,12
24309,2016,49,2014,POTASSIUM CITRATE,1,75,21,2,12,12
24310,2016,151,2008,CYTRA-K,1,207,12,1,42,12
24311,2016,92,2003,CYTRA-K CRYSTALS,2,5,80,1,33,12
24312,2016,41,0,VIRTRATE-K,1,20,40,1,12,12
24313,2016,34,2014,POTASSIUM CITRATE CITRIC ACID CRYSTALS,2,2,80,1,15,12
24314,2016,18,0,VIRTRATE-K,2,3,40,1,13,12
24315,2016,159,2008,CYTRA-K,1,207,12,2,31,12
24316,2016,183,2003,CYTRA-K CRYSTALS,2,5,80,2,33,12
24317,2016,94,1997,POTASSIUM CITRATE AND CITRIC ACID,1,49,13,1,46,12
24318,2016,54,1997,POTASSIUM CITRATE AND CITRIC ACID,1,49,13,3,17,12
24319,2016,48,1997,POTASSIUM CITRATE AND CITRIC ACID,1,49,13,2,13,12
24320,2016,66,1973,SSKI,2,152,13,1,54,1
24321,2016,48,1973,SSKI,2,152,13,2,28,1
24322,2016,123,1977,K PHOS,2,2,106,1,38,1
24323,2016,102,1977,K PHOS,2,2,106,3,21,1
24324,2016,33,1977,K PHOS,2,2,106,2,12,1
24325,2016,982,0,PHOS-NAK,2,2,7,2,218,1
24326,2016,29,2012,SUNMARK POVIDONE-IODINE TOPICAL,2,27,13,3,23,3
24327,2016,25,2011,POVIDINE IODINE,1,496,13,3,17,3
24328,2016,38,2009,FEMININE,2,29,4,2,24,3
24329,2016,30,1995,POVIDONE IODINE,2,24,13,2,24,3
24330,2016,58,2012,SUNMARK POVIDONE-IODINE TOPICAL,2,27,13,2,46,3
24331,2016,20,1996,BETADINE,2,191,13,2,15,3
24332,2016,29,2008,QUALITY CHOICE POVIDONE IODINE,2,46,12,2,15,3
24333,2016,17,1998,APLICARE POVIDONE-IODINE SWABSTICK,2,324,13,3,13,3
24334,2016,25,0,GELCLAIR,2,2,7,1,23,2
24335,2016,50,2006,FRESHKOTE LUBRICANT EYE DROPS,2,2,28,1,16,2
24336,2016,44,2006,FRESHKOTE LUBRICANT EYE DROPS,2,2,28,3,17,2
24337,2016,31,2006,FRESHKOTE LUBRICANT EYE DROPS,2,2,28,2,15,2
24338,2016,34,2015,PRAMIPEXOLE DIHYDROCHLORIDE,1,139,21,1,13,15
24339,2016,32,2015,PRAMIPEXOLE DIHYDROCHLORIDE,1,139,21,1,12,15
24340,2016,251,2015,PRAMIPEXOLE,2,6,2,3,150,15
24341,2016,337,2015,PRAMIPEXOLE,2,6,2,3,205,15
24342,2016,231,2015,PRAMIPEXOLE,2,6,2,3,140,15
24343,2016,35,2015,PRAMIPEXOLE,2,6,2,3,16,15
24344,2016,143,2015,PRAMIPEXOLE,2,6,2,3,95,15
24345,2016,43,2015,PRAMIPEXOLE,2,2,2,3,20,15
24346,2016,1772,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,658,15
24347,2016,2100,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,647,15
24348,2016,1649,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,532,15
24349,2016,767,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,242,15
24350,2016,148,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,59,15
24351,2016,309,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,119,2,1,111,15
24352,2016,564,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,1,275,15
24353,2016,763,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,1,351,15
24354,2016,549,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,1,239,15
24355,2016,283,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,1,112,15
24356,2016,88,2012,PRAMIPEXOLE DIHYDROCHLORIDE,1,162,2,1,30,15
24357,2016,112,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,1,83,15
24358,2016,98,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,1,77,15
24359,2016,118,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,1,75,15
24360,2016,71,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,1,34,15
24361,2016,42,2014,PRAMIPEXOLE DIHYDROCHLORIDE,1,299,2,1,30,15
24362,2016,51,2015,PRAMIPEXOLE DIHYDROCHLORIDE,1,178,21,1,12,15
24363,2016,907,2010,PRAMIPEXOLE DIHYDROCHLORIDE,1,160,2,1,442,15
